id,created_at,favorite_count,retweet_count,text
1088486367988994048,2019-01-24 17:19:07+00:00,24,22,Friday morning earnings ABBV CL DHI ERIC NEE ABCB NEP HRC APD LEA ABTX IBKC MOG A FOR ESXB
1088446785297645569,2019-01-24 14:41:50+00:00,36,25,earnings after the market close today INTC SBUX ISRG WDC ALK ETFC DFS ENFC NSC SIVB RMD WAL AVT GBCI FII BY CSTR ASB TBBK NBHC SBCF SBFG OCFC AGYS DCOM CARO FHB FRBA OSIS MSBI MYFW QCRH HTH CUBI TESS
1088164037991505921,2019-01-23 19:58:18+00:00,22,9,Bigger than usual earnings moves today from WAT SYF WSFS UTX TEL CNMD IBM COF CMCSA UCBI RES SFNC RNST ZION KMB WTFC ROL PG
1088127141588451328,2019-01-23 17:31:41+00:00,54,45,Thursday morning earnings AAL LUV BMY JBLU FCX MKC UNP GWW STM TXT AIT HBAN AEP AVX ISCA WBS VIVO BANC HFWA COLB EWBC TAL RCI NURO AMRB ORI MMYT DLX CNOB GWB WTBA
1088115748600463361,2019-01-23 16:46:25+00:00,19,11,earnings volatility still hasn t quite reached the level seen at the previous four stock market bottoms SPY SPX
1088086008787320832,2019-01-23 14:48:14+00:00,23,22,earnings after the close F LRCX URI XLNX TXN LVS FFIV CCI CP BGG CTXS TER ADTN VAR TCBI FFBC NG AZPN SLM HXL BXS UMPQ BHLB CVBF PTC STL SLG RBNC LOB CVTI EQBK CATY RLI FSB UVSP TRMK CNS CMRE INBK OBNK NXGN
1087797880214179840,2019-01-22 19:43:19+00:00,17,11,Bigger than usual earnings moves today from SWK FBC UBS ONB EDU NWBI
1087759171636916225,2019-01-22 17:09:30+00:00,38,22,earnings scheduled before the open tomorrow PG ABT CMCSA PGR UTX KMB ASML BPOP APH SYF WAT NTRS BKU TEL MPX RES ROL CBU TDY HZO SMED LYTS USAP
1087729495430311937,2019-01-22 15:11:35+00:00,7,2,OFG is showing relative strength after earnings just as it has since reporting last quarter relativestrength potentialbreakout earningsbeat
1087721064166293505,2019-01-22 14:38:05+00:00,34,19,earnings after the close today IBM AMTD COF IBKR ZION LRN NAVI AEYE ARAY HOPE WTFC CNMD FBK TBK UCFC FMBI UBNK GSBC RNST SFBS UCBI SFNC LTXB WSFS BFIN
1087428033236160514,2019-01-21 19:13:41+00:00,67,45,earnings scheduled before the market opens on Tuesday JNJ HAL STLD ATI SWK TRV PLD UBSH FITB MBWM EDU GATX ONB FBC UBS OFG FNB PEBO HMST MBFI
1087345066287525888,2019-01-21 13:44:00+00:00,29,16,upcoming earnings releases with the highest volatility HZO STM ARAY MMYT AVX FII DLX LOB TXT FFBC ERIC ADTN VIVO TAL OFG BGG LRN TCBI
1086667294619652102,2019-01-19 16:50:46+00:00,4,2,SAND amp LOGI are reporting in Europe FDEF amp EFSC still plan to report Monday evening
1086664146047942667,2019-01-19 16:38:16+00:00,253,186,earnings for the week JNJ IBM HAL INTC F AAL PG STLD ATI SWK SBUX ABT TRV PGR PLD UTX FITB LUV BMY CMCSA UBSH ABBV LRCX ISRG KMB MBWM URI EDU AMTD JBLU FCX WDC GATX FBC ONB PEBO XLNX FNB OFG UBS MKC ASML UNP
1086340085149257736,2019-01-18 19:10:34+00:00,13,4,Bigger than usual earnings moves today from VFC SLB STI JBHT KSU CFG
1086290774868848640,2019-01-18 15:54:37+00:00,14,6,Expectations have improved over the previous quarter for the following companies scheduled to report earnings this week SYF F ETFC KMB LRCX LUV SBUX PG ABBV INTC LVS AAL COF CMCSA TRV APH UNP JBLU earnings sentiment
1086288182306590722,2019-01-18 15:44:19+00:00,11,4,The first week of earnings season saw companies with the highest expectations more than double the overall market as of 10 00 AM ET
1086273908892946432,2019-01-18 14:47:36+00:00,44,26,Short sellers have been covering their positions in STM UTX ASML SBUX STLD ALK AVT TEL ADTN IBM VAR PTC BANC IBKC HXL OCFC BPOP amp LRCX since the companies reported earnings last quarter and are scheduled to report results next week
1085916528875167744,2019-01-17 15:07:30+00:00,66,46,earnings scheduled after the close today and before the open tomorrow NFLX AXP SLB TEAM JBHT VFC STI RF KSU PRGS CFG STT OZK FHN WIT PBCT INDB ENFC BEDU PFBC
1085549897892405250,2019-01-16 14:50:38+00:00,35,23,earnings scheduled after the close today and before the open tomorrow MS AA FAST CSX KMI BBT KEY SASR TSM CBSH PPG WNS FUL HOMB MTB PLXS EGBN HWC MTG CSV and SBNY
1085198076380295170,2019-01-15 15:32:38+00:00,14,4,EBAY is extending its push above 30 Reports earnings on Jan 29 after the close
1085187041967501313,2019-01-15 14:48:47+00:00,35,21,earnings scheduled after the close today and before the open tomorrow BAC GS BLK BK USB UAL PNC CMA FULT HAFC PNFP
1085180612619759617,2019-01-15 14:23:14+00:00,17,14,Macroeconomic data suggest earnings are going to continue trending lower this upcoming earnings season SPY SPX
1084859867716874241,2019-01-14 17:08:42+00:00,46,23,Tuesday morning earnings JPM UNH DAL WFC INFO FRC SNV Some of the banks such as JPM amp FRC recently fell below a downward sloping trendline but have now recovered and hold above the line as a sign of support
1084841972404289538,2019-01-14 15:57:36+00:00,35,29,Expectations have improved over the previous quarter for the following companies scheduled to report earnings this week UAL MS KSU TEAM SLB STI AXP SASR VFC SNV FRC BAC INFO NFLX UNH WFC FAST RF
1084623332153217024,2019-01-14 01:28:48+00:00,52,32,upcoming earnings releases with the highest volatility PRGS HAFC FUL TEAM NFLX PLXS AA UAL STT VFC FAST EGBN FRC SNV BEDU JBHT CSX PPG
1084110866012925953,2019-01-12 15:32:26+00:00,286,200,earnings for the week NFLX C BAC JPM UNH DAL WFC GS BLK MS AXP AA SJR SLB SNV INFO FRC FAST BK PNC USB CSX KMI BBT CMA UAL TEAM KEY CBSH MTB VFC JBHT SASR STI PRGS FULT HAFC HOMB PTE RF OZK PBCT WNS PLXS
1084109916930015232,2019-01-12 15:28:40+00:00,3,3,AMZN hasn t scheduled their earnings release yet
1083487989219631106,2019-01-10 22:17:21+00:00,3,2,no actually it appears we just missed it We went looking this morning but overlooked it Thanks
1083487391170682880,2019-01-10 22:14:58+00:00,0,0,PFE is 1 29 but just didn t make the cutoff for this calendar
1083486827015794689,2019-01-10 22:12:44+00:00,2,0,These are confirmed releases and QCOM hasn t confirmed its date yet but likely around 1 30
1083484570262097924,2019-01-10 22:03:46+00:00,2,2,We agree with the analysis but for the S amp P 500 estimate revisions remain well above the starts of the previous calendar years
1083396996348735488,2019-01-10 16:15:47+00:00,8,4,Pessimistic analysts high short interest estimates that have bottomed an expected earnings beat and a push above 55 for THS today could force a squeeze to the 65 area ahead of its Valentine s Day earnings release
1083393997110956032,2019-01-10 16:03:52+00:00,269,187,earnings season AAPL NFLX FB BAC C JPM GE UNH BA DAL CLF T GS WFC PYPL GOOGL INTC F TWTR MA V JNJ SLB AA MS BLK AXP ATVI ISRG VZ XOM LRCX PG GM CELG MCD FAST SNV PNC ABBV ABT NOK INFO BMY HAL KMI BK
1083046095918374918,2019-01-09 17:01:25+00:00,18,12,earnings after the close today BBBY KBH WDFC PSMT SAR FC VOXX SLP and before the open tomorrow FCEL
1082729965840486402,2019-01-08 20:05:14+00:00,12,4,here s what we ve got SPY sentiment
1082691046767775744,2019-01-08 17:30:35+00:00,13,6,Next year s estimates for the Utilities and Health Care have been revised higher over the past quarter but it is the Staples showing the strongest earnings trends going into earnings season
1082650238765187072,2019-01-08 14:48:26+00:00,27,19,earnings after the close today and before the open tomorrow STZ LEN SGH AYI MSM PLUG guidance SCHN GBX KSHB EXFO
1082332667830509570,2019-01-07 17:46:31+00:00,29,17,Today is the start of the 4th quarter guidance season and we ve had 39 companies provide guidance this morning 22 of them were positive while 11 were negative Only January 2010 2016 and 2018 the 4th quarters of 2009 2015 and 2017 had stronger starts
1081649746509553664,2019-01-05 20:32:50+00:00,1,1,SGH has averaged a 14 0 move on earnings and options are priced for a 21 0 move which doesn t exactly favor the straddle
1081534741613031426,2019-01-05 12:55:51+00:00,3,3,Energy Recruiting They aren t reporting actual numbers but they are going to pre announce results so we decided to include PLUG on 1 9
1081532885419651072,2019-01-05 12:48:28+00:00,98,66,earnings scheduled for the week STZ BBBY SGH LEN KBH CMC FCEL HELE AYI AZZ LNN SCHN SNX MSM PLUG WDFC EXFO GBX PSMT SAR INFY FC NTIC KSHB VOXX SLP MPAA
1080838088941809664,2019-01-03 14:47:36+00:00,13,11,earnings scheduled after the close today and before the open tomorrow LW RPM ANGO CALM FLXN RECN LNDC
1080821725166817280,2019-01-03 13:42:34+00:00,34,18,Bulkowski s target for a Bump and Run Reversal suggests 110 for AAPL The trough forward PE multiple would take the stock to 114 using current estimates that are going lower The positive is that most analysts already downgraded the stock
1076490987009122306,2018-12-22 14:53:46+00:00,122,60,No earnings this week w analysts so a look at Jan NFLX BAC BA BBBY KBH SGH STZ MA JPM C GS JNJ UNH WFC AA LRCX CJPRY SLB ABT LEN UNF AKS BMY LW VLO RPM AXP SMPL SNX MSM WYI CMC HELE FAST PHM CSX INFO CALM LNN
1075795423808364546,2018-12-20 16:49:51+00:00,16,12,earnings to close the week NKE KMX CTAS CAMP
1075401922427920384,2018-12-19 14:46:12+00:00,19,14,earnings after the close today and before the open tomorrow BB RAD WBA ACN CCL CAG PIR APOG SAFM MLHR NEOG ATU REVG SCHL TWST SHLO
1075044050389098501,2018-12-18 15:04:09+00:00,28,10,earnings scheduled after the close today and before the open tomorrow MU FDX GIS PAYX NCS JBL SCS WGO AIR ABM
1074682904893120513,2018-12-17 15:09:05+00:00,27,18,earnings after the close today and before the open tomorrow ORCL RHT DRI NAV FDS WOR CSBR HEI LOVE LAKE
1074530923880824834,2018-12-17 05:05:10+00:00,57,27,upcoming earnings releases with the highest volatility ABM NEOG CAMP PIR APOG WGO SCHL BB JBL NAV SAFM MLHR AIR MU SCS RAD REVG NCS
1073936736579919874,2018-12-15 13:44:05+00:00,117,80,earnings for the week MU FDX NKE BB ORCL RHT GIS DRI RAD PAYX NCS FDS NAV WOR ACN HEI CSBR WBA KMX SCS LOVE CAG JBL WGO CCL APOG MLHR NEOG CTAS PIR SAFM ABM AIR CAMP ATU REVG SCHL LAKE TWST
1073256218729345027,2018-12-13 16:39:57+00:00,14,10,upcoming earnings ADBE COST GTIM CHKE CIVI PURE
1072866499910557698,2018-12-12 14:51:21+00:00,19,13,earnings scheduled after the close today and before the open tomorrow CIEN TLRD DLHC NDSN VERU OXM FTI AVXL
1072501513153585153,2018-12-11 14:41:01+00:00,21,9,upcoming earnings AEO PLAY PVTL ARWR VRA PLAB SKIS MMMB PHX AXNX
1072182476951433216,2018-12-10 17:33:17+00:00,21,12,earnings scheduled after the close today and before the open tomorrow SFIX DSW FRAN ASNA CASY ASPU SMMT CDMO NX SEAC ROAD IRET STRM
1071890947233976320,2018-12-09 22:14:51+00:00,42,25,upcoming earnings releases with the highest volatility CDMO SFIX PLAB VRA ASNA NCS NX AEO DSW FRAN TLRD CIEN PLAY ARWR NDSN FTI OXM COST
1071394832231395330,2018-12-08 13:23:28+00:00,108,64,earnings for the week ADBE AEO SFIX COST DSW PLAY CIEN PVTL ASNA INSE FRAN GTIM CDMO ASPU ARWR DLHC CASY PLAB VRA NCS NX TLRD SEAC ROAD CHKE IRET OXM NDSN FTI VERU PHX CIVI SKIS SMMT PURE STRM MMMB AXNX
1071152530502111232,2018-12-07 21:20:38+00:00,1,2,whisper but if there isn t one then it uses consensus Guidance is also factored in
1070689228827316224,2018-12-06 14:39:39+00:00,35,27,earnings after the close today LULU AVGO ULTA DOCU AOBC COO ZUMZ SAIC DOMO UNFI BLBD CMTL
1070079492654276608,2018-12-04 22:16:46+00:00,1,1,The market is closed tomorrow but these companies have not changed their reporting date or time so far
1070031889396916225,2018-12-04 19:07:37+00:00,21,13,earnings scheduled before the market opens on Thursday MOMO KR SIG PLCE tHO DLTH HOME GIII PDCO MIK LE TTC FGP GCO SCWX MEI HRB LQDT VRNT KFY NXEO
1070030329820397568,2018-12-04 19:01:25+00:00,8,5,Currently OKTA FIVE CLDR SNPS GEF HDSN are still scheduled to report earnings after the close tomorrow
1070029847748075520,2018-12-04 18:59:30+00:00,1,0,PandC Thank you
1069963087611117568,2018-12-04 14:34:13+00:00,17,10,These companies are still currently scheduled to report earnings after the close today or before the open tomorrow MRVL HPE OLLI MDB ZS HQY GWRE JW A BF A KLXE
1069684772224536576,2018-12-03 20:08:18+00:00,20,16,earnings currently scheduled before the open on Tuesday DG AZO BMO TOL HDS GMS CONN MOV BNED AVYA SECO DCI CBK MCC EMKR
1069611445007130624,2018-12-03 15:16:55+00:00,16,6,earnings currently scheduled after the close today more may be moved COUP RH SMAR MESA
1069578980372680705,2018-12-03 13:07:55+00:00,15,8,So far the changes due to Wednesday s market close are RH after the close on Monday TOL before the open on Tuesday MOMO GIII HOME LE before the open on Thursday and LULU after the close on Thursday They ll be more updates to come
1069430059398766592,2018-12-03 03:16:09+00:00,1,2,So far RH has moved up their earnings release one day We ll update once we hear from more
1068870597638275073,2018-12-01 14:13:03+00:00,117,99,earnings for the week LULU MOMO AVGO AZO DG OKTA ULTA KR FIVE COUP DOCU FNSR RH MRVL CLDR RMR AEO BMO SIG HPE TOL ZS MDB THO PLCE GMS HDS OLLI PDCO HQY AOBC MOV SMAR BNED DLTH HOME CONN MIK GIII AVYA BIG FGP
1068154206631182336,2018-11-29 14:46:22+00:00,30,22,earnings after the close today SPLK PANW WDAY VMW ZUO GME HPQ AMBA PVH PAGS YEXT AVAV DVMT ASYS AMSWA UTI CULP PHAS SIBN
1067848710737063941,2018-11-28 18:32:26+00:00,22,14,Thursday morning earnings DLTR ANF AMWD HMLP EXPR TD TECD DAVA KIRK TITN BBW CM CMD YETI OCSL OCSI
1067791525227171841,2018-11-28 14:45:12+00:00,20,15,earnings after the close today BOX VEEV GES TLYS SMTC LZB PIXY DSGX MNR ASND GBDC IIIV SNN
1067474444925497346,2018-11-27 17:45:15+00:00,32,19,Wednesday morning earnings WB TIF DKS BURL SINA SJM JILL RY ATKR BITA SPWH CHS IEC EVLV ICLK PLAN
1067427938205863936,2018-11-27 14:40:26+00:00,25,15,earnings after the close today CRM NTNX GWPH VJET BV OOMA CENT ARCE
1067069782711824384,2018-11-26 14:57:16+00:00,28,14,earnings scheduled after the close today and before the open tomorrow BNS CBRL HIBB KSHB KNOP GSM BKE EV AQUA ENTA YIN STNE MTSC CAAP LAIX
1067039210841010179,2018-11-26 12:55:47+00:00,22,16,upcoming earnings releases with the highest volatility KIRK ZUO HIBB YEXT LZB GES TLYS EXPR ANF BOX NTNX GME JKS AMBA TECD WB CHS SPLK
1066435679205449728,2018-11-24 20:57:33+00:00,1,1,Thanks
1066304687119523841,2018-11-24 12:17:03+00:00,149,99,earnings for the week CRM WB SPLK NTNX DLTR DKS TIF BURL PANW BOX DSX ZUO BNS JKS SINA GWPH VEEV ANF CBRL HIBB KSHB VMW AMBA HMLP WDAY DAVA RY SJM GME JILL VJET AMWD ITRN TD PAGS KNOP TLYS BKE GSM HPQ TECD
1065272982011035648,2018-11-21 15:57:25+00:00,57,41,Top confirmed earnings dates MU CRM WB SPLK LULU ADBE NTNX AVGO DLTR PANW DKS ULTA TIF OKTA ZUO BOX BURL DOCU GWPH FDX SINA NKE ANF BNS VEEV KR COST VMW HMLP DAVA AZO AMBA MRVL RY F WDAY DSX VJET CIEN HIBB SFIX
1064960127260942338,2018-11-20 19:14:14+00:00,22,14,Wednesday morning earnings DE BZUN QD ALOT
1064902346679959553,2018-11-20 15:24:39+00:00,23,10,earnings after the close ADSK FL BILI GPS BJ KEYS CPRT LTM SBLK QADA XRF SE
1064574213086941184,2018-11-19 17:40:45+00:00,39,17,Tuesday morning earnings TGT BBY LOW KSS TJX ROST MDT CPB ADI HRL JEC DY VBLT SSI NM SFL NJR MMS UXIN GOGL FTNW
1064535596251660288,2018-11-19 15:07:18+00:00,22,19,earnings after the close LB URBN INTU GWGH PSTG A JACK BECN BRKS NUAN KLIC NOAH GH TEDU XYF LMB
1064284409589833728,2018-11-18 22:29:11+00:00,53,18,upcoming earnings releases with the highest volatility LTM QD BILI FL BZUN BECN PSTG SE SPB ADSK BBY DY BRKS CAL URBN GPS NUAN KEYS
1063777158110294016,2018-11-17 12:53:33+00:00,123,67,earnings for the week JD TGT BBY LOW KSS TJX BZUN LB GWGH DE INTU URBN ROST MDT SPB ADSK CPB PSTG JT A ADI LEJU JEC SOL JACK HRL BILI FL GPS GHG BJ BECN QD KEYS DY BRKS NUAN VBLT SSI NM SFL NJR MMS KLIC
1063440592884154370,2018-11-16 14:36:09+00:00,19,14,Monday morning earnings JD SPB LEJU JT SOL GHG DLPN
1063169803194638336,2018-11-15 20:40:08+00:00,7,8,Bigger than usual earnings moves today from SFS CSIQ BERY NTAP TK DDS
1063123537702146049,2018-11-15 17:36:17+00:00,13,11,Friday morning earnings VIAB HP FRO BFRA
1063101897287053313,2018-11-15 16:10:18+00:00,15,9,Since their last earnings short sellers have been increasing their positions the most in MRK BFR BASFY GGAL CSBR NCS VNTR NVS SPGI GMS MRVL VRNT PVTL TGP which is down 5 today and next up are GGAL SBLK SUPV TLYS amp SPLK
1063094749492580352,2018-11-15 15:41:54+00:00,4,1,The analysts really like A ahead of earnings which are scheduled for after the close on Monday bobfarrell ruleno9
1063083016912809984,2018-11-15 14:55:17+00:00,27,22,earnings after the close on Thursday NVDA AMAT JWN WSM SONO SCVL GLOB ESEA CRMT POST NGVC DPW HTHT DGII VJET ESE DLNG SMCI REDU MATW DWCH EDRY NH DLA PNNT SITO WAIR SNDE MESO HAYN
1062781261910024198,2018-11-14 18:56:13+00:00,44,22,Thursday morning earnings WMT JCP CSIQ BRC MANU ENR BERY IPWR EARS LXFT WUBA EROS TK TNK TGP HMLP SPH CUB CLSN SR PNTR SLS ZEAL SPWH EDN
1062730743418363904,2018-11-14 15:35:28+00:00,46,26,earnings after the close today CSCO NTAP TTNP NTES GWGH NVCN VIPS CRMD CPA PXS ZTO IZEA SLP WPM SFS SGLB SORL MARK RSLS INNV DAC EDAP GLAD RXII YOGA WYY PRSP KOOL IDN EZPW AMRH SRAX PRPL NBY GFF CIDM PFLT SAND
1062433221286248448,2018-11-13 19:53:13+00:00,17,10,Bigger than usual earnings moves today from BZH GDS KRNT FOCS TDW DQ NINE EPC APU EYE TSN UGI
1062395110099480577,2018-11-13 17:21:47+00:00,25,17,Wednesday morning earnings CGC M GOOS MNGA APRN GLNG MTOR DGLY CVIA LX QIWI ALDX BPMP ACST ARCO SPCB ECC FVE LIVX XELB CYRN ATNX TST EAST CTK
1062354154683883521,2018-11-13 14:39:02+00:00,24,15,earnings after the close TLRY WIX PETQ SWCH AMRS SSTI SVMK IDXG MBII BOXL FNJN MAMS FSNN HOLI AZRE VREX RESN BIOC CWK LIFE HI MTSI POLA REED CAPR CDLX DAVE NETS ICAD CPIX AXU REZI SYBX TLGT CLXT BURG FUV MYOS
1062350735780864002,2018-11-13 14:25:27+00:00,0,1,Inc positive or negative earnings
1062060452581175298,2018-11-12 19:11:58+00:00,53,21,Tuesday morning earnings HD CRON AAP TSN ARMK GWGH RDHL BZH EYE TGEN DQ SCON MGIC NTIC CAE NINE GDS ONTX NMM EPC JNCE PTN PLYM CATB ALBO SSKN CHAP DARE OPTN RUBY OESX CHRA EYEN FCSC SIC MDWD GECC MGY MRSN ESTA
1061991106613780480,2018-11-12 14:36:25+00:00,20,14,earnings after the close YY VERI FOCS ESNC YRD EQH KRNT TDW SMTS APU EXPI SGLB UGI EVER ATTO UMRX CELP NVGS ROAN MFIN CEPU MPVD CYCC FENG EB SNES
1061737978568105988,2018-11-11 21:50:34+00:00,49,30,upcoming earnings releases with the highest volatility CVIA VERI FENG JCP LX SCVL VREX NGVC SONO TLRY CGC SWCH MTSI DQ EROS PETQ GOOS VIPS
1061340005166125056,2018-11-10 19:29:10+00:00,2,2,Thank you
1061337774945693696,2018-11-10 19:20:18+00:00,5,2,Wow thanks you two Appreciate the kind words
1061266216390660096,2018-11-10 14:35:58+00:00,194,133,earnings for the week NVDA CGC HD TLRY CRON WMT AMAT CSCO GOOS JCP YY M MNGA APRN ATHM ACM TTNP DFRG AAP WIX NAT NTAP TSN VIAB NTES JWN ARMK PETQ HP NVCM SWCH SONO GLNG KMDA VERI URGN VIPS FOCS BZH IZEA GWGH
1060974275098800128,2018-11-09 19:15:53+00:00,9,2,Bigger than usual earnings moves today from REV ADNT GDEN FNKO AMC VRAY ASUR EPAY YELP NTRA MCFT ANAB ATVI RDNT DOVA ICUI GMED SCOR
1060958072615723008,2018-11-09 18:11:30+00:00,15,5,earnings after the close today and before the open on Monday GNC ATHN OPK NAT ACM ATHM KMDA URGN QTT MRT ONCY Shares of ACM have broken a trend line ahead of results
1060903507258159104,2018-11-09 14:34:41+00:00,30,12,earnings after the close on Friday are suspect GNC ATHN OPK MRT Stocks tend to go up marginally on earnings but companies reporting after the close on Friday often have bad news and their stocks are more likely to be down on Monday
1060856927800954880,2018-11-09 11:29:36+00:00,0,1,ACB confirmed their earnings release yesterday for 11 12 before the open
1060637885571981319,2018-11-08 20:59:12+00:00,15,8,Bigger than usual earnings moves today from TLND NNBR CROX ZAYO KOP FLXN HMHC LCI CTRP XONE TTGT SGMS SBH HAIN COMM VIVO KRO NUS
1060609493267030019,2018-11-08 19:06:23+00:00,27,19,Friday morning earnings ERF ADNT BSTI UBNT STWD NEOS ASUR SUP SRDX VLRX OMER SSP REV PBPB RDNT UFAB TGTX WMS MGI ESNT EVA MPAA TCP MNI FOE AXSM QRTEA RMTI PLXP GWRS BBDC CAAS OXFD TRCO BTAI
1060543752325001222,2018-11-08 14:45:09+00:00,19,21,earnings after the close ATVI DIS DBX TTD TRXC SWKS YELP FNKO CTL AMC HTZ NOG ONVO SWIR RDFN SGYP SENS UIS BLFS QPRT SPPI HDP BDSI EPAY TTPH XON LGF A LOPE EGAN FC VRAY CDNA INO UPLD MCFT SGMO AL AUPH FGEN ERI
1060266098388598790,2018-11-07 20:21:51+00:00,13,2,Bigger than usual earnings moves today from CNDT SEND CTMX BWXT GHDX DPLO TWLO Z ZG ETSY AMSC RCM PRMW COTY DXC DF BOLD GLUU
1060242302285869060,2018-11-07 18:47:17+00:00,0,1,No analyst coverage but and
1060239990423199746,2018-11-07 18:38:06+00:00,47,19,Thursday morning earnings PLUG DNR CAH DHI LNG ENDP DISCA HIMX NCLH CROX HAIN MGA SGMS SND LGND JCI HSGX NRG GTT FLY AZN WP PRGO BLRX CRCM NGL PRTY NOMD CRK AGTC GDP LOXO TRGP WIN XRAY ZEUS LUNA PVAC TGI KOP
1060198421301215232,2018-11-07 15:52:55+00:00,41,18,earnings after the close SQ ROKU WYNN TTWO QCOM AAOI MCHP MRO TEUM NKTR CYBR CVNA ALB NVAX VKTX FOSL TXMD CTRP MNST AYX TRIP RUN NVTA KDP SAIL WRD EDIT ADT PRU MFC SUN IMMU ALRM IAC LCI CLNE HK AQMS FLXN ANGI
1059903498115051521,2018-11-06 20:21:00+00:00,17,8,Bigger than usual earnings moves today from IVC VCEL GSKY GOGO ONDK TWOU NOVT MYL CALX FRGI LDL APTS CTLT CORE ELF UNVR COHU NVRO
1059857242848141312,2018-11-06 17:17:12+00:00,44,20,Wed morning earnings KORS GRPN SRE HUM ODP FOXA DISH COTY ROK MEET TSG VAC SMG SO HZNP DF CARS MTBC BBSI DLPH PTLA MGLN ALNY PFGC PLX VSI VRS ANDX CDK RCM GIB VIRT SBGI CNTY CCLP CUI CRL CNHI SGRY MNTA VGR
1059818890673426432,2018-11-06 14:44:48+00:00,38,23,earnings after the close HEAR TWLO ETSY MTCH PLNT PZZA AAXN GDDY DATA WEN ACAD CWH ENPH CARA ZG DVN FTR ICHR GLUU DXCM NEWR INGN COHR GHDX ZAGG CPST MED KTOS FANG UCTT WTTR SEND GEVO PXD REGI RRGB PAA JAZZ DXC DK
1059536623870898181,2018-11-05 20:03:11+00:00,18,8,Bigger than usual earnings moves today from WBT SYY NERV NS CNA L SHO PEGI OHI XHR HUD GLMD
1059512055873572864,2018-11-05 18:25:33+00:00,26,19,Tuesday morning earnings CVS BHC LLY NIO RL REGN MBUU ADM IONS ONCE GOGO MNK BDX CTLT EMR JLL ZBRA SERV GSKY ABC EMES HSIC LONE LPX APD VCEL MLM ATRS BCC BCRX LGIH GTN CHFS EYPT ETM GFN HAE EXPD BIOS TRI USAC
1059510498188779520,2018-11-05 18:19:22+00:00,7,6,upcoming earnings releases with the highest volatility MHLD CVGI FTR WPRT ENPH NGL WOW NVAX ROKU PLUG VSI CHRS VYGR EGAN HZN SNCR RMTI NCMI
1059477071435649024,2018-11-05 16:06:32+00:00,10,4,Remember that one time when BKNG gave positive guidance Reports after the close today
1059460457629659146,2018-11-05 15:00:31+00:00,30,23,earnings after the close BKNG MYL OXY MAR P OAS CAR MOS CDEV CRZO FN THC DVAX RNG NBIX FMC INSY RYAM TWOU IIN RCII SKY NTR NVRO JCOM ACHC CIR KMT RARE LMNX ATUS BHF ELF TROX TCMD LPI FRPT COHU BE LTC MTW STRL
1058680983157923840,2018-11-03 11:23:10+00:00,258,186,earnings for the week SQ ROKU WYNN HEAR DBX DIS ATVI TTD TWLO CVS BKNG TRXC QCOM ETSY RACE SYY SOGO TTWO BHC MTCH SWKS SEAS LLY NIO PLUG L GRPN FNKO MYL KORS AAOI ATHN REGN OXY FOLD ONVO SRE TEUM CTL AMC RL
1058432527331966976,2018-11-02 18:55:53+00:00,14,9,Bigger than usual earnings moves today from PACB PBYI CPS AXL ADMS WTW CARB ACIA SEM LOCO EXEL MDRX OLED GPRO CTRL TEX HMSY VG earningsmovers
1058369945304793091,2018-11-02 14:47:13+00:00,25,18,Monday morning earnings SOGO RACE SYY SEAS MYL L PCG FOLD WRK DO TA DFRG KOS GLMD OHI SOHU CNA CRNT ADL KMPR PEGI NS NERV TIER RBC HAIR HUD INVH CYOU QTNT DXPE WBT BRG SRC XENT XHR DEA SHO PGRE ASC EPRT OXLC
1058095684203749378,2018-11-01 20:37:24+00:00,49,26,AAPL guidance calculates to earnings of 4 40 to 4 77 per share below the consensus estimate of 4 79 per share negativeguidance A higher tax rate from 15 0 to 16 5 subtracted approximately 0 08 per share from the company s guidance
1058080230018084864,2018-11-01 19:35:59+00:00,14,8,Bigger than usual earnings moves today from FLWS FORM OSK FIT FND HGV ATTU EEX RGEN YTRA YRCW ECA IBP TREE LCII INAP FOXF NXPI
1058037374322642950,2018-11-01 16:45:42+00:00,55,31,Friday morning earnings BABA XOM CVX ABBV STX NWL BTE ENB DUK AXL CBOE EXTR IMGN CCJ ABR VST RUTH TDS VG TEX BPL DOC TRTN CNK BIP ASIX HMSY WPC PETX IMO FTS NPTN OBLN ITT ES USM TYPE RLGY HRC HYGS CIVB EAF
1057993739824697344,2018-11-01 13:52:18+00:00,63,34,earnings after the close AAPL SBUX TNDM X OLED WTW ANET GPRO FTNT KHC TDOC SEDG EXEL SHAK GERN MELI EOG SYMC CRC ATHN CTRL GTES PBYI RP CRUS UNIT CBS ACIA SKT WU TSRO EQIX MET APPN BLDR ADMS CORT CC ARCB MSI
1057716260304236544,2018-10-31 19:29:42+00:00,18,12,Bigger than usual earnings moves today from SBBP OMI SPAR MDR CLVS DENN SSW TCS RBBN CSII DDD CAI EVTC IGT CDW IQ SKYW RXN
1057685829743730690,2018-10-31 17:28:47+00:00,38,25,earnings before the open tomorrow TEVA SPOT AMRN ABMD DWDP MPC W LITE RDS A TREE USCR SN HBI CI MT PBI SHPG ATTU FLWS D SFM OSK NBL IDXX AVP YRCW STOR IIVI PENN MNKD ECA FND CNQ NYT SSYS PH BCE AAWW AMCX GNRC
1057630187750342656,2018-10-31 13:47:41+00:00,13,11,AIG is expected to miss estimates and report a loss after the close today but you know maybe it is already priced in
